product_name,product_code,category_main,category_mid,category_sub,full_path,price_original,price_discounted,brand,discount_pct,price_anomaly,ever_purchased
Nascita Lifli Duş Ve Masaj Kesesi 11x25 Cm,133589,Kişisel Bakım,Banyo Bakım,Banyo Aksesuarları,Kişisel Bakım > Banyo Bakım >Banyo Aksesuarları,309.32,185.59,Nascita,40.0,False,False
Neutrogena El Kremi 75 ml + Dudak Nemlendiricisi Parfümsüz Set,41453,Kişisel Bakım,,El Bakım,Kişisel Bakım > El Bakım,310.0,182.9,Neutrogena,41.0,False,False
Neutrogena El Kremi 75 Ml + Dudak Nemlendiricisi Set,70864,Kişisel Bakım,,El Bakım,Kişisel Bakım > El Bakım,310.0,182.9,Neutrogena,41.0,False,False
Le Petit Olivier Argan Yağlı Yüz ve Göz Temizleme Sütü 200 Ml,84611,Cilt Bakım,Temizleyiciler,Temizleme Sütü,Cilt Bakım > Temizleyiciler > Temizleme Sütü,310.0,248.0,Le Petit Olivier,20.0,False,False
Nivea Fresh Natural Kadın Deodorant 75 Ml,19120,Parfüm,Kadın Parfüm,Deodorant,Parfüm > Kadın Parfüm >Deodorant,311.25,124.5,Nivea,60.0,False,False
Nivea Men Fresh Active Deodorant Pompalı Sprey 75 Ml,19121,Parfüm,Erkek Parfüm,Deodorant,Parfüm > Erkek Parfüm >Deodorant,311.25,124.5,Nivea,60.0,False,False
Nivea Visage Aqua Rose Köpük 150 Ml+Tonik 200 Ml Set,132516,,,Setler,Setler,311.25,152.52,Nivea Visage,51.0,False,False
Nivea Canlandırıcı Yüz Yıkama Köpüğü 150 Ml,57942,Cilt Bakım,Temizleyiciler,Temizleme Köpüğü,Cilt Bakım > Temizleyiciler > Temizleme Köpüğü,311.25,152.52,Nivea,51.0,False,False
Nivea Yatıştırıcı Yüz Yıkama Köpüğü 150 Ml,57943,Cilt Bakım,Temizleyiciler,Temizleme Köpüğü,Cilt Bakım > Temizleyiciler > Temizleme Köpüğü,311.25,152.52,Nivea,51.0,False,False
Nivea Urban Skin Detox Yüz Yıkama Köpügü 150 Ml,103212,Cilt Bakım,Temizleyiciler,Temizleme Köpüğü,Cilt Bakım > Temizleyiciler > Temizleme Köpüğü,311.25,152.52,Nivea Visage,51.0,False,False
Nivea Visage Mousse Aqua Rose 150 Ml,118578,Cilt Bakım,Temizleyiciler,Temizleme Köpüğü,Cilt Bakım > Temizleyiciler > Temizleme Köpüğü,311.25,152.52,Nivea Visage,51.0,False,False
Nascita Profesyonel 3D Kabuki Fondöten Fırçası,133647,Makyaj,,Makyaj Aksesuarları,Makyaj >Makyaj Aksesuarları,311.46,186.88,Nascita,40.0,False,False
Cire Aseptine Sun Spf50 Face Tüp Krem Kuru ve Normal Ciltler 50 Ml,122078,Kişisel Bakım,,Güneş Ürünleri,Kişisel Bakım > Güneş Ürünleri,311.67,124.67,Cire Aseptine,60.0,False,False
Cire Aseptine Sun Spf50 Face Tüp Anti Age Leke Kremi 50 Ml,122080,Kişisel Bakım,,Güneş Ürünleri,Kişisel Bakım > Güneş Ürünleri,311.67,124.67,Cire Aseptine,60.0,False,False
Cire Aseptine Ton Dengeleyici Ve Aydınlatıcı Güneş Kremi Spf 50+ 50 Ml,128323,Kişisel Bakım,,Güneş Ürünleri,Kişisel Bakım > Güneş Ürünleri,311.67,124.67,Cire Aseptine,60.0,False,False
Okey Sımsıkı Prezervatif 10'lu,59428,Kişisel Bakım,,Cinsel Sağlık Ürünleri,Kişisel Bakım > Cinsel Sağlık Ürünleri,311.73,202.63,Okey,35.0,False,False
Gillette Blue 3 Pride Kullan At Tıraş Bıçağı 6'lı,21271,Erkek Bakım,Tıraş Bıçakları,Kullan At Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Kullan At Tıraş Bıçakları,312.08,202.86,Gillette,35.0,False,False
Gillette Blue 3 Comfort Kullan At Tıraş Bıçağı 6'lı,21282,Erkek Bakım,Tıraş Bıçakları,Kullan At Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Kullan At Tıraş Bıçakları,312.08,187.25,Gillette,40.0,False,False
Gillette Blue 3 Ice Kullan At Tıraş Bıçağı 6'lı,21284,Erkek Bakım,Tıraş Bıçakları,Kullan At Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Kullan At Tıraş Bıçakları,312.08,202.86,Gillette,35.0,False,False
Gillette Blue 3 Sensecare Kullan At Tıraş Bıçağı 6'lı,75315,Erkek Bakım,Tıraş Bıçakları,Kullan At Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Kullan At Tıraş Bıçakları,312.08,202.86,Gillette,35.0,False,False
Gillette Blue 3 Milli Takım Özel Tıraş Bıçağı 8'li,100435,Erkek Bakım,Tıraş Bıçakları,Kullan At Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Kullan At Tıraş Bıçakları,312.08,218.46,Gillette,30.0,False,False
Gillette Blue 3 Cool Kullan At Tıraş Bıçağı 8'li,101329,Erkek Bakım,Tıraş Bıçakları,Kullan At Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Kullan At Tıraş Bıçakları,312.08,202.86,Gillette,35.0,False,False
Gillette Blue 3 Cool Kullan At Tıraş Bıçağı 6'lı,102974,Erkek Bakım,Tıraş Bıçakları,Kullan At Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Kullan At Tıraş Bıçakları,312.08,202.86,Gillette,35.0,False,False
Gillette Blue 3 Beşiktaş Kullan At Tıraş Bıçağı 6'lı,109413,Erkek Bakım,Tıraş Bıçakları,Kullan At Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Kullan At Tıraş Bıçakları,312.08,187.25,Gillette,40.0,False,False
Gillette Blue 3 Fenerbahçe Kullan At Tıraş Bıçağı 6'lı,109414,Erkek Bakım,Tıraş Bıçakları,Kullan At Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Kullan At Tıraş Bıçakları,312.08,202.86,Gillette,35.0,False,False
Gillette Blue 3 Galatasaray Kullan At Tıraş Bıçağı 6'lı,109415,Erkek Bakım,Tıraş Bıçakları,Kullan At Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Kullan At Tıraş Bıçakları,312.08,202.86,Gillette,35.0,False,False
Gillette Blue3 Comfort Kullan At Tıraş Bıçağı 6'lı,124962,Erkek Bakım,Tıraş Bıçakları,Kullan At Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Kullan At Tıraş Bıçakları,312.08,202.86,Gillette,35.0,False,False
Pastel Gloss Show By Pastel Lumos Clear,118045,Makyaj,Dudak,Dudak Parlatıcısı,Makyaj > Dudak > Dudak Parlatıcısı,312.42,156.21,Pastel,50.0,False,False
Pantene Saç Bakım Serumu Argan Yağlı Elixir 100 Ml + Pantene Onarıcı Saç Kremi 275 Ml Set,126098,Saç Bakım,Saç Bakım Ürünleri,Saç Kremi,Saç Bakım > Saç Bakım Ürünleri > Saç Kremi,312.42,249.93,Pantene,20.0,False,False
Otacı Bitkisel Saç Şekillendirici Krem Yumuşak Orta 150 Ml,32803,Saç Bakım,Saç Bakım Ürünleri,Saç Kremi,Saç Bakım > Saç Bakım Ürünleri > Saç Kremi,312.5,156.25,Otacı,50.0,False,False
Otacı Bitkisel Saç Şekillendirici Krem Orta Sert 150 Ml,32804,Saç Bakım,Saç Bakım Ürünleri,Saç Kremi,Saç Bakım > Saç Bakım Ürünleri > Saç Kremi,312.5,156.25,Otacı,50.0,False,False
Sinoz Gözenek Sıkılaştırıcı Serum 30 Ml,116462,Cilt Bakım,,Serumlar,Cilt Bakım > Serumlar,312.5,250.0,Sinoz,20.0,False,False
Gillette Mach3 Turbo Yedek Tıraş Bıçağı 2'li,21347,Erkek Bakım,Tıraş Bıçakları,Yedek Tıraş Bıçakları,Erkek Bakım > Tıraş Bıçakları > Yedek Tıraş Bıçakları,312.5,218.75,Gillette,30.0,False,False
Le Petit Olivier Tatlı Badem&Pirinç Kremi Şampuan 250 Ml,112410,Saç Bakım,Saç Bakım Ürünleri,Şampuan,Saç Bakım > Saç Bakım Ürünleri > Şampuan,313.01,250.41,Le Petit Olivier,20.0,False,False
Lionesse Bigudi 1114 Süngerli Mor 6'lı Paket,123065,Saç Bakım,Saç Aksesuarları,Bigudiler,Saç Bakım > Saç Aksesuarları > Bigudiler,313.34,203.68,Lionesse,35.0,False,False
Penti Trendy Thermal Külotlu Çorap Siyah,1729-2766,Tekstil,Kadın Giyim,Çorap,Tekstil > Kadın Giyim > Çorap,313.63,282.26,Penti,10.0,False,False
Penti Micro 80 Tayt Kestane,1680-2582,Tekstil,Kadın Giyim,Tayt,Tekstil > Kadın Giyim > Tayt,313.63,282.26,Penti,10.0,False,False
Penti Micro 80 Tayt Siyah,1680-2766,Tekstil,Kadın Giyim,Tayt,Tekstil > Kadın Giyim > Tayt,313.63,282.26,Penti,10.0,False,False
Penti Trendy Thermal Tayt Siyah,1731-2766,Tekstil,Kadın Giyim,Tayt,Tekstil > Kadın Giyim > Tayt,313.63,282.26,Penti,10.0,False,True
Pastel Profashion Browmatic Auto Waterproof Kaş Kalemi 12,1464-2859,Makyaj,Göz,Kaş,Makyaj > Göz > Kaş,314.08,251.27,Pastel,20.0,False,False
Pastel Profashion Browmatic Auto Waterproof Kaş Kalemi 11,1464-2867,Makyaj,Göz,Kaş,Makyaj > Göz > Kaş,314.08,251.27,Pastel,20.0,False,False
Pastel Profashion Browmatic Auto Waterproof Kaş Kalemi 15,1464-2868,Makyaj,Göz,Kaş,Makyaj > Göz > Kaş,314.08,251.27,Pastel,20.0,False,True
Pastel Profashion Browmatic Auto Waterproof Kaş Kalemi 14,1464-2884,Makyaj,Göz,Kaş,Makyaj > Göz > Kaş,314.08,251.27,Pastel,20.0,False,True
Pastel Profashion Browmatic Auto Waterproof Kaş Kalemi 13,1464-922,Makyaj,Göz,Kaş,Makyaj > Göz > Kaş,314.08,251.27,Pastel,20.0,False,True
Gillette Venus Comfortglide Breeze Tıraş Makinesi + 2 Yedek,118016,Kişisel Bakım,Epilasyon Ürünleri,Kadın Tıraş Bıçakları,Kişisel Bakım > Epilasyon Ürünleri > Kadın Tıraş Bıçakları,314.17,219.92,Gillette,30.0,False,False
Lionesse Seyahat Seti 7912,103603,Kişisel Bakım,Epilasyon Ürünleri,Kadın Tıraş Bıçakları,Kişisel Bakım > Epilasyon Ürünleri > Kadın Tıraş Bıçakları,314.77,204.6,Lionesse,35.0,False,False
L'Oréal Paris Revitalift Clinical Serum Etkili Maske 26 Gr,125573,Cilt Bakım,,Maskeler,Cilt Bakım > Maskeler,314.92,204.7,Loreal Paris Cilt,35.0,False,False
L'Oréal Paris Revitalift Filler Hyaluron Göz Maskesi 13 Gr,127627,Cilt Bakım,,Maskeler,Cilt Bakım > Maskeler,314.92,157.46,Loreal Paris Cilt,50.0,False,False
Vaseline Gluta-Hya Serum Etkili UV Leke Karşıtı & Aydınlatıcı Losyon 200 Ml,128565,Cilt Bakım,Nemlendirici,Gündüz Kremi,Cilt Bakım > Nemlendirici > Gündüz Kremi,315.0,220.5,Vaseline,30.0,False,False
Vaseline Hya Serum Etkili UV Leke Karşıtı Losyon 200 Ml,128566,Kişisel Bakım,Vücut Bakım,Vücut Losyonu,Kişisel Bakım > Vücut Bakım > Vücut Losyonu,315.0,220.5,Vaseline,30.0,False,False
Okey Çifte Haz Prezervatif 10'lu,32704,Kişisel Bakım,,Cinsel Sağlık Ürünleri,Kişisel Bakım > Cinsel Sağlık Ürünleri,315.48,205.06,Okey,35.0,False,False
Okey Hisset İnce Formlu Prezervatif 10'lu,32705,Kişisel Bakım,,Cinsel Sağlık Ürünleri,Kişisel Bakım > Cinsel Sağlık Ürünleri,315.48,205.06,Okey,35.0,False,False
Okey Geciktirici Etkili Prezervatif 10'lu,32710,Kişisel Bakım,,Cinsel Sağlık Ürünleri,Kişisel Bakım > Cinsel Sağlık Ürünleri,315.48,205.06,Okey,35.0,False,False
Okey Sıcak Temas Prezervatif 10'lu,32711,Kişisel Bakım,,Cinsel Sağlık Ürünleri,Kişisel Bakım > Cinsel Sağlık Ürünleri,315.48,205.06,Okey,35.0,False,False
Okey Ultra Hisset Prezervatif 10'lu,32712,Kişisel Bakım,,Cinsel Sağlık Ürünleri,Kişisel Bakım > Cinsel Sağlık Ürünleri,315.48,205.06,Okey,35.0,False,False
Okey Zirve Prezervatif 10'lu,45767,Kişisel Bakım,,Cinsel Sağlık Ürünleri,Kişisel Bakım > Cinsel Sağlık Ürünleri,315.48,205.06,Okey,35.0,False,False
Okey Sıcak Sımsıkı 10'lu,124567,Kişisel Bakım,,Cinsel Sağlık Ürünleri,Kişisel Bakım > Cinsel Sağlık Ürünleri,315.48,205.06,Okey,35.0,False,False
Dove Hair Therapy Breakage Remedy Saç Kremi 170 Ml,118309,Saç Bakım,Saç Bakım Ürünleri,Saç Kremi,Saç Bakım > Saç Bakım Ürünleri > Saç Kremi,315.83,126.33,Dove,60.0,False,False
Dove Hair Therapy Hydration Spa Saç Kremi 170 Ml,118310,Saç Bakım,Saç Bakım Ürünleri,Saç Kremi,Saç Bakım > Saç Bakım Ürünleri > Saç Kremi,315.83,157.92,Dove,50.0,False,False
Nascita Pudra Ve Allık Fırçası 352,133595,Makyaj,,Makyaj Aksesuarları,Makyaj >Makyaj Aksesuarları,316.46,189.88,Nascita,40.0,False,False
Note Flawless Happy Tint Lip & Cheek 02,126092-2843,Makyaj,Yüz,Allık,Makyaj > Yüz > Allık,316.58,142.47,Note,55.0,False,False
Note Flawless Happy Tint Lip & Cheek 03,126092-2844,Makyaj,Yüz,Allık,Makyaj > Yüz > Allık,316.58,142.47,Note,55.0,False,True
Note Full Bloom Lash Mascara,122432,Makyaj,Göz,Maskara,Makyaj > Göz > Maskara,316.58,142.47,Note,55.0,False,False
Bade Natural Biberiye Suyu Tonik 100 Ml,130338,Saç Bakım,Saç Bakım Ürünleri,Saç Serumu,Saç Bakım > Saç Bakım Ürünleri > Saç Serumu,316.58,221.61,Bade Natural,30.0,False,False
Penye Mood 4146 Bayan Külot Desenli,1749-2518,Tekstil,Kadın İç Giyim,Külot,Tekstil > Kadın İç Giyim > Külot,317.27,237.95,Penye Mood,25.0,False,False
Le Petit Olivier Zeytinyağlı Peeling 75 Ml,51146,Cilt Bakım,Temizleyiciler,Peeling,Cilt Bakım > Temizleyiciler > Peeling,318.0,254.4,Le Petit Olivier,20.0,False,False
Kom Nick Atlet Beyaz,1015-2465,Tekstil,Erkek Giyim,Atlet,Tekstil > Erkek Giyim > Atlet,318.09,286.28,Kom,10.0,False,False
Kom Nick Atlet Siyah,1015-2766,Tekstil,Erkek Giyim,Atlet,Tekstil > Erkek Giyim > Atlet,318.09,286.28,Kom,10.0,False,False
Kom 9001 Scott Atlet Beyaz,1027-2465,Tekstil,Erkek Giyim,Atlet,Tekstil > Erkek Giyim > Atlet,318.09,286.28,Kom,10.0,False,True
Kom 9001 Scott Atlet Gri,1027-2553,Tekstil,Erkek Giyim,Atlet,Tekstil > Erkek Giyim > Atlet,318.09,286.28,Kom,10.0,False,True
Kom 9001 Scott Atlet Siyah,1027-2766,Tekstil,Erkek Giyim,Atlet,Tekstil > Erkek Giyim > Atlet,318.09,286.28,Kom,10.0,False,False
Kom Aytron Atlet Beyaz,953-2465,Tekstil,Erkek Giyim,Atlet,Tekstil > Erkek Giyim > Atlet,318.09,286.28,Kom,10.0,False,False
Kom Aytron Atlet Siyah,953-2766,Tekstil,Erkek Giyim,Atlet,Tekstil > Erkek Giyim > Atlet,318.09,286.28,Kom,10.0,False,False
Lewingo XL Sırt Banyo Kesesi Kabak,134309,Kişisel Bakım,Banyo Bakım,Banyo Aksesuarları,Kişisel Bakım > Banyo Bakım >Banyo Aksesuarları,318.09,254.47,Lewingo,20.0,False,False
Kom Arsenal Boxer Short Beyaz,951-2465,Tekstil,Erkek Giyim,Boxer,Tekstil > Erkek Giyim > Boxer,318.09,286.28,Kom,10.0,False,True
Kom Arsenal Boxer Short Siyah,951-2766,Tekstil,Erkek Giyim,Boxer,Tekstil > Erkek Giyim > Boxer,318.09,286.28,Kom,10.0,False,False
Sensodyne Onarım Koruma Diş Macunu 75 Ml,12602,Kişisel Bakım,Ağız Bakım,Diş Macunları,Kişisel Bakım > Ağız Bakım > Diş Macunları,318.14,254.51,Sensodyne,20.0,False,False
Altan Comfort 111T Sütyen Ten,4-2785,Tekstil,Kadın İç Giyim,Sütyen,Tekstil > Kadın İç Giyim > Sütyen,318.18,318.18,Altan,0.0,False,False
Altan Comfort 111T Sütyen Beyaz,4-2465,Tekstil,Kadın İç Giyim,Sütyen,Tekstil > Kadın İç Giyim > Sütyen,318.18,318.18,Altan,0.0,False,False
Nascita Profesyonel Faux Takma Kirpik,133513,Makyaj,Göz,Takma Kirpik,Makyaj > Göz >Takma Kirpik,318.75,191.25,Nascita,40.0,False,False
Nascita Profesyonel Faux Mink Takma Kirpik,133573,Makyaj,Göz,Takma Kirpik,Makyaj > Göz >Takma Kirpik,318.75,191.25,Nascita,40.0,False,False
Nascita Profesyonel Faux Takma Kirpik,133576,Makyaj,Göz,Takma Kirpik,Makyaj > Göz >Takma Kirpik,318.75,191.25,Nascita,40.0,False,False
Nascita Profesyonel Faux Takma Kirpik 88,133594,Makyaj,Göz,Takma Kirpik,Makyaj > Göz >Takma Kirpik,318.75,191.25,Nascita,40.0,False,False
Lionesse Saç Fırçası Metalik 8590,110477,Saç Bakım,Saç Aksesuarları,Tarak ve Fırça,Saç Bakım > Saç Aksesuarları >Tarak ve Fırça,318.85,207.25,Lionesse,35.0,False,False
Lionesse Metalik Saç Fırçası 8590 Rosegold,114458,Saç Bakım,Saç Aksesuarları,Tarak ve Fırça,Saç Bakım > Saç Aksesuarları > Tarak ve Fırça,318.85,207.25,Lionesse,35.0,False,False
Lionesse Metalik Saç Fırçası 8590 Gold,114459,Saç Bakım,Saç Aksesuarları,Tarak ve Fırça,Saç Bakım > Saç Aksesuarları > Tarak ve Fırça,318.85,207.25,Lionesse,35.0,False,False
Lionesse Makyaj Fırça Seti 1170,106509,Makyaj,,Makyaj Aksesuarları,Makyaj > Makyaj Aksesuarları,319.06,207.39,Lionesse,35.0,False,False
Çift Kaplan 840 Çocuk Bisiklet Fanila Beyaz,2181-2465,Tekstil,Erkek Giyim,Fanila,Tekstil > Erkek Giyim > Fanila,319.09,271.23,Çift Kaplan,15.0,False,False
Lionesse Aç - Kapa Saç Fırçası 8912,132475,Saç Bakım,Saç Aksesuarları,Tarak ve Fırça,Saç Bakım > Saç Aksesuarları >Tarak ve Fırça,320.0,208.0,Lionesse,35.0,False,False
Golden Rose Smoky Effect Göz Kalemi Dark Brown,839-2516,Makyaj,Göz,Göz Kalemi,Makyaj > Göz > Göz Kalemi,320.82,192.49,Golden Rose,40.0,False,True
Golden Rose Smoky Effect Göz Kalemi Black,839-2766,Makyaj,Göz,Göz Kalemi,Makyaj > Göz > Göz Kalemi,320.82,192.49,Golden Rose,40.0,False,True
Sinoz Miracle Oil No 16 100 Ml,116471,Kişisel Bakım,Vücut Bakım,Vücut Yağı,Kişisel Bakım > Vücut Bakım > Vücut Yağı,320.83,192.5,Sinoz,40.0,False,False
Eyüp Sabri Tuncer Kolonyalı Mendil Klasik Limon 150'li,117454,Parfüm,,Kolonya,Parfüm >Kolonya,321.02,288.92,Eyüp Sabri Tuncer,10.0,False,False
Elidor Brezilya Keratin Terapisi Sıvı Saç Bakım Sütü 200 Ml,123219,Saç Bakım,Saç Bakım Ürünleri,Diğer Saç Bakım Ürünleri,Saç Bakım > Saç Bakım Ürünleri > Diğer Saç Bakım Ürünleri,321.67,160.83,Elidor,50.0,False,False
Nascita Çift Taraflı Makyaj Fırçası İnce Kontür&Eyeliner,134700,Makyaj,,Makyaj Aksesuarları,Makyaj >Makyaj Aksesuarları,321.67,193.0,Nascita,40.0,False,False
Veet Mucizevi Yağ 100 Ml,114299,Kişisel Bakım,Epilasyon Ürünleri,Ağda Malzemeleri,Kişisel Bakım > Epilasyon Ürünleri > Ağda Malzemeleri,323.99,129.6,Veet,60.0,False,False
Veet Tüy Dökücü Sprey Hassas Ciltler 150 Ml,11600,Kişisel Bakım,Epilasyon Ürünleri,Tüy Dökücüler,Kişisel Bakım > Epilasyon Ürünleri > Tüy Dökücüler,323.99,178.19,Veet,45.0,False,False
Veet Professional Cream Bikini Kit 50 Ml+50 Ml 2'li Set,120906,Kişisel Bakım,Epilasyon Ürünleri,Tüy Dökücüler,Kişisel Bakım > Epilasyon Ürünleri > Tüy Dökücüler,323.99,178.19,Veet,45.0,False,False
Sebamed Bebek Şampuanı 150 Ml,23738,Bebek,Bebek Bakım Ürünleri,Bebek Şampuanı,Bebek > Bebek Bakım Ürünleri > Bebek Şampuanı,324.16,162.08,Sebamed,50.0,False,False
Pastel Profashion Trend Line Likit Eyeliner 10 Bordeaux,1438-721,Makyaj,Göz,Eyeliner,Makyaj > Göz > Eyeliner,324.17,162.08,Pastel,50.0,False,True
Brut Originals Erkek Deodorant 200 Ml,125831,Parfüm,Erkek Parfüm,Deodorant,Parfüm > Erkek Parfüm >Deodorant,324.58,162.29,Brut,50.0,False,False
Brut Attraction Erkek Deodorant 200 Ml,125833,Parfüm,Erkek Parfüm,Deodorant,Parfüm > Erkek Parfüm >Deodorant,324.58,162.29,Brut,50.0,False,False
Brut Oceans Erkek Deodorant 200 Ml,125834,Parfüm,Erkek Parfüm,Deodorant,Parfüm > Erkek Parfüm >Deodorant,324.58,162.29,Brut,50.0,False,False
Brut Sports Erkek Deodorant 200 Ml,125836,Parfüm,Erkek Parfüm,Deodorant,Parfüm > Erkek Parfüm >Deodorant,324.58,162.29,Brut,50.0,False,False
Brut Musk Erkek Deodorant 200 Ml,125837,Parfüm,Erkek Parfüm,Deodorant,Parfüm > Erkek Parfüm >Deodorant,324.58,162.29,Brut,50.0,False,False
Brut Identity Erkek Deodorant 200 Ml,125846,Parfüm,Erkek Parfüm,Deodorant,Parfüm > Erkek Parfüm >Deodorant,324.58,162.29,Brut,50.0,False,False
Brut Duş Jeli Original 500 Ml,125847,Kişisel Bakım,Banyo Bakım,Duş Jelleri,Kişisel Bakım > Banyo Bakım > Duş Jelleri,324.58,162.29,Brut,50.0,False,False
Brut Duş Jeli Attraction 500 Ml,125848,Kişisel Bakım,Banyo Bakım,Duş Jelleri,Kişisel Bakım > Banyo Bakım > Duş Jelleri,324.58,162.29,Brut,50.0,False,False
Brut Duş Jeli Sports 500 Ml,125849,Kişisel Bakım,Banyo Bakım,Duş Jelleri,Kişisel Bakım > Banyo Bakım > Duş Jelleri,324.58,162.29,Brut,50.0,False,False
Bade Natural Biberiye Yağı Serum 50 Ml,130339,Saç Bakım,Saç Bakım Ürünleri,Saç Serumu,Saç Bakım > Saç Bakım Ürünleri > Saç Serumu,324.92,227.44,Bade Natural,30.0,False,False
Golden Rose Perfect Lashes Eyeliner Siyah,788-2766,Makyaj,Göz,Eyeliner,Makyaj > Göz > Eyeliner,324.99,130.0,Golden Rose,60.0,False,True
Golden Rose Perfect Lashes Multi Vitamin Transparent Mascara,18226,Makyaj,Göz,Maskara,Makyaj > Göz > Maskara,324.99,130.0,Golden Rose,60.0,False,False
Golden Rose Essential Great Curl&Volume Mascara Black,78033,Makyaj,Göz,Maskara,Makyaj > Göz > Maskara,324.99,130.0,Golden Rose,60.0,False,False
Golden Rose Essential High Definition&Lift Up&Great Mascara,78034,Makyaj,Göz,Maskara,Makyaj > Göz > Maskara,324.99,130.0,Golden Rose,60.0,False,False
Golden Rose Essential Waterproof Mascara Black,78035,Makyaj,Göz,Maskara,Makyaj > Göz > Maskara,324.99,130.0,Golden Rose,60.0,False,False
Golden Rose Perfect Lashes Mascara Blue,817-2823,Makyaj,Göz,Maskara,Makyaj > Göz > Maskara,324.99,130.0,Golden Rose,60.0,False,True
Golden Rose Essential Volume Mascara Blue,821-2823,Makyaj,Göz,Maskara,Makyaj > Göz > Maskara,324.99,130.0,Golden Rose,60.0,False,True
Golden Rose Essential Full Volume&Lenght Intense Mascara Black,821-2841,Makyaj,Göz,Maskara,Makyaj > Göz > Maskara,324.99,130.0,Golden Rose,60.0,False,True
Golden Rose Perfect Lashes Ultra Volume x4 Mascara,823-2766,Makyaj,Göz,Maskara,Makyaj > Göz > Maskara,324.99,130.0,Golden Rose,60.0,False,True
Pierre Cardin Lumiere De La Vie Kadın Deodorant 150 Ml,124128,Parfüm,Kadın Parfüm,Deodorant,Parfüm > Kadın Parfüm >Deodorant,325.0,162.5,P.Cardin Parfum,50.0,False,False
Pierre Cardin Comme Le Roi Erkek Deodorant 150 Ml,124134,Parfüm,Erkek Parfüm,Deodorant,Parfüm > Erkek Parfüm >Deodorant,325.0,162.5,P.Cardin Parfum,50.0,False,False
Vi-Vet Kartuş Isıtıcılı Set,11167,Kişisel Bakım,Epilasyon Ürünleri,Kavanoz Ağdalar,Kişisel Bakım > Epilasyon Ürünleri > Kavanoz Ağdalar,325.0,325.0,Vi-Vet,0.0,False,False
Pastel Arzu Sabancı Nail Polish Set 1,126570-2878,Makyaj,Tırnak,Oje,Makyaj > Tırnak >Oje,325.0,260.0,Pastel,20.0,False,False
Pastel Arzu Sabancı Nail Polish Set 2,126570-2883,Makyaj,Tırnak,Oje,Makyaj > Tırnak >Oje,325.0,260.0,Pastel,20.0,False,False
Pastel Arzu Sabancı Nail Polish Set 3,126570-2922,Makyaj,Tırnak,Oje,Makyaj > Tırnak >Oje,325.0,260.0,Pastel,20.0,False,False
Lionesse Tırnak Makası Seti 3122,79249,Kişisel Bakım,,Tırnak Bakım,Kişisel Bakım > Tırnak Bakım,325.4,211.51,Lionesse,35.0,False,False
Çift Kaplan 870 Beyaz Slip Ribana Siyah,374-2766,Tekstil,Erkek Giyim,Slip,Tekstil > Erkek Giyim > Slip,325.45,276.64,Çift Kaplan,15.0,False,False
Urban Care Pure Coconut&Aloe Vera Serum 75 Ml,104779,Saç Bakım,Saç Bakım Ürünleri,Saç Serumu,Saç Bakım > Saç Bakım Ürünleri > Saç Serumu,325.75,146.59,Urban Care,55.0,False,False
Salon Saç Fırçası 2277,6836,Saç Bakım,Saç Aksesuarları,Tarak ve Fırça,Saç Bakım > Saç Aksesuarları > Tarak ve Fırça,326.2,212.03,Salon,35.0,False,False
Lewingo 3'lü Yün Kurutma Topu,134310,Kişisel Bakım,Banyo Bakım,Banyo Aksesuarları,Kişisel Bakım > Banyo Bakım >Banyo Aksesuarları,327.18,294.46,Lewingo,10.0,False,False
Colgate Diş Macunu Hassasiyet Beyazlatıcı 75 Ml,23325,Kişisel Bakım,Ağız Bakım,Diş Macunları,Kişisel Bakım > Ağız Bakım > Diş Macunları,327.27,229.09,Colgate,30.0,False,False
Colgate Diş Macunu Hassasiyet Anında Rahatlama 75 Ml,23326,Kişisel Bakım,Ağız Bakım,Diş Macunları,Kişisel Bakım > Ağız Bakım > Diş Macunları,327.27,261.82,Colgate,20.0,False,False
Colgate Diş Macunu Hassasiyet Onarım ve Önleme 75 Ml,85944,Kişisel Bakım,Ağız Bakım,Diş Macunları,Kişisel Bakım > Ağız Bakım > Diş Macunları,327.27,229.09,Colgate,30.0,False,False
Colgate Diş Macunu Hassasiyete Pro Çözüm Ekstra Güç 75 Ml,105041,Kişisel Bakım,Ağız Bakım,Diş Macunları,Kişisel Bakım > Ağız Bakım > Diş Macunları,327.27,163.64,Colgate,50.0,False,False
Colgate Hassasiyete Anında Çözüm Diş Minesi Diş Macunu 75 Ml,130110,Kişisel Bakım,Ağız Bakım,Diş Macunları,Kişisel Bakım > Ağız Bakım >Diş Macunları,327.27,261.82,Colgate,20.0,False,False
